8350	0.043200	98266.77	98166	98383
8400	0.043513	98925.56	98824	99043
8450	0.043677	99590.86	99469	99720
8500	0.043974	100275.74	100126	100469
8550	0.044372	100933.23	100804	101053
8600	0.044662	101601.65	101482	101749
8650	0.044801	102276.01	102123	102420
8700	0.045382	102952.65	102844	103082
8750	0.045479	103620.25	103482	103746
8800	0.046074	104290.39	104160	104428
8850	0.045994	104966.88	104869	105094
8900	0.046460	105634.77	105491	105773
8950	0.046555	106303.62	106154	106445
9000	0.046793	106971.28	106848	107087
9050	0.047101	107654.21	107528	107802
9100	0.047387	108324.25	108188	108462
9150	0.047760	108993.63	108860	109116
9200	0.048112	109659.98	109518	109828
9250	0.048468	110344.51	110155	110471
9300	0.048717	111023.04	110916	111180
9350	0.048857	111682.78	111528	111797
9400	0.049117	112370.51	112245	112498
9450	0.049531	113031.77	112863	113139
9500	0.049765	113718.96	113558	113868
9550	0.049948	114379.62	114285	114495
9600	0.050292	115057.21	114937	115178
9650	0.050648	115733.44	115572	115848
9700	0.050842	116403.51	116281	116559
9750	0.050975	117091.57	116967	117253
9800	0.051437	117749.44	117588	117841
9850	0.051538	118424.02	118276	118550
9900	0.051953	119102.04	118989	119266
9950	0.052288	119772.19	119647	119909
10000	0.052588	120454.77	120324	120563
