8350	0.042928	98261.32	98146	98418
8400	0.043199	98933.81	98827	99096
8450	0.043353	99596.94	99472	99713
8500	0.043602	100267.31	100116	100403
8550	0.044028	100944.96	100814	101101
8600	0.044218	101609.87	101459	101738
8650	0.044449	102286.10	102152	102430
8700	0.044811	102954.60	102821	103075
8750	0.044973	103634.44	103494	103783
8800	0.045389	104295.48	104092	104427
8850	0.046894	104974.25	104827	105098
8900	0.047368	105642.29	105547	105761
8950	0.046224	106304.95	106168	106450
9000	0.047153	106980.90	106810	107173
9050	0.047398	107649.23	107525	107790
9100	0.047024	108323.77	108168	108424
9150	0.047385	108997.23	108874	109107
9200	0.047637	109667.57	109518	109817
9250	0.048015	110343.14	110193	110475
9300	0.048232	111010.10	110879	111137
9350	0.048489	111680.70	111530	111847
9400	0.048661	112361.25	112205	112507
9450	0.049037	113037.13	112908	113180
9500	0.049202	113697.49	113562	113856
9550	0.049481	114376.84	114236	114537
9600	0.049852	115050.49	114924	115187
9650	0.050098	115724.03	115588	115882
9700	0.050447	116410.82	116251	116580
9750	0.050846	117088.14	116880	117225
9800	0.051911	117748.59	117570	117889
9850	0.051311	118427.96	118277	118564
9900	0.052444	119098.64	118967	119241
9950	0.051778	119790.34	119671	119923
10000	0.052705	120441.46	120273	120562
