1000	0.0000001806700000	8.99	1	10
1050	0.0000001426190476	9.06	1	11
1100	0.0000001410000000	9.15	1	11
1150	0.0000001428695652	9.23	1	11
1200	0.0000001409750000	9.30	1	11
1250	0.0000001419040000	9.37	1	11
1300	0.0000001419923077	9.43	1	11
1350	0.0000001414074074	9.49	1	11
1400	0.0000001414071429	9.55	1	11
1450	0.0000001417172414	9.60	1	11
1500	0.0000001417266667	9.64	1	11
1550	0.0000001417935484	9.69	1	11
1600	0.0000001432812500	9.73	1	11
1650	0.0000001452303030	9.77	1	11
1700	0.0000001480000000	9.80	1	11
1750	0.0000001487085714	9.84	1	11
1800	0.0000001506833333	9.87	1	11
1850	0.0000001519621622	9.90	1	11
1900	0.0000001521368421	9.93	1	11
1950	0.0000001540051282	9.96	1	11
2000	0.0000001543550000	9.98	1	11
2050	0.0000001551219512	10.01	1	12
2100	0.0000001661095238	10.06	1	12
2150	0.0000001904325581	10.10	1	12
2200	0.0000001560409091	10.14	1	12
2250	0.0000001623111111	10.19	1	12
2300	0.0000001557043478	10.22	1	12
2350	0.0000001556170213	10.26	1	12
2400	0.0000001561208333	10.30	1	12
2450	0.0000001556326531	10.33	1	12
2500	0.0000001569240000	10.37	1	12
2550	0.0000001567215686	10.40	1	12
2600	0.0000001576461538	10.43	1	12
2650	0.0000001585471698	10.46	1	12
2700	0.0000001567444444	10.49	1	12
2750	0.0000001574618182	10.52	1	12
2800	0.0000001568142857	10.54	1	12
2850	0.0000001572596491	10.57	1	12
2900	0.0000001579482759	10.59	1	12
2950	0.0000001570915254	10.62	1	12
3000	0.0000001577333333	10.64	1	12
3050	0.0000001575081967	10.66	1	12
3100	0.0000001570838710	10.68	1	12
3150	0.0000001591682540	10.70	1	12
3200	0.0000001592281250	10.72	1	12
3250	0.0000001598276923	10.74	1	12
3300	0.0000001607787879	10.76	1	12
3350	0.0000001616149254	10.78	1	12
3400	0.0000001629205882	10.80	1	12
3450	0.0000001638608696	10.82	1	12
3500	0.0000001639457143	10.83	1	12
3550	0.0000001651971831	10.85	1	12
3600	0.0000001645944444	10.87	1	12
3650	0.0000001654109589	10.88	1	12
3700	0.0000001665513514	10.90	1	12
3750	0.0000001666613333	10.91	1	12
3800	0.0000001674263158	10.93	1	12
3850	0.0000001676909091	10.94	1	12
3900	0.0000001683820513	10.95	1	12
3950	0.0000001706835443	10.97	1	12
4000	0.0000001701900000	10.98	1	12
4050	0.0000001698641975	10.99	1	12
4100	0.0000001698341463	11.01	1	13
4150	0.0000001699855422	11.03	1	13
4200	0.0000001695666667	11.05	1	13
4250	0.0000001698917647	11.08	1	13
4300	0.0000001698395349	11.10	1	13
4350	0.0000001705126437	11.12	1	13
4400	0.0000001697727273	11.14	1	13
4450	0.0000001710606742	11.16	1	13
4500	0.0000001704977778	11.18	1	13
4550	0.0000001701318681	11.20	1	13
4600	0.0000001714108696	11.22	1	13
4650	0.0000001707118280	11.24	1	13
4700	0.0000001712659574	11.26	1	13
4750	0.0000001706273684	11.28	1	13
4800	0.0000001713312500	11.30	1	13
4850	0.0000001718247423	11.31	1	13
4900	0.0000001723326531	11.33	1	13
4950	0.0000001729111111	11.35	1	13
5000	0.0000001720060000	11.36	1	13
5050	0.0000001728316832	11.38	1	13
5100	0.0000001730058824	11.40	1	13
5150	0.0000001727805825	11.41	1	13
5200	0.0000001739269231	11.43	1	13
5250	0.0000001728019048	11.44	1	13
5300	0.0000001725811321	11.46	1	13
5350	0.0000001724504673	11.47	1	13
5400	0.0000001720981481	11.49	1	13
5450	0.0000001727064220	11.50	1	13
5500	0.0000001721727273	11.51	1	13
5550	0.0000001725027027	11.53	1	13
5600	0.0000001731232143	11.54	1	13
5650	0.0000001726212389	11.55	1	13
5700	0.0000001728596491	11.57	1	13
5750	0.0000001725582609	11.58	1	13
5800	0.0000001726724138	11.59	1	13
5850	0.0000001734051282	11.60	1	13
5900	0.0000001729813559	11.61	1	13
5950	0.0000001734319328	11.63	1	13
6000	0.0000001727616667	11.64	1	13
6050	0.0000001732066116	11.65	1	13
6100	0.0000001726032787	11.66	1	13
6150	0.0000001728780488	11.67	1	13
6200	0.0000001731370968	11.68	1	13
6250	0.0000001736080000	11.69	1	13
6300	0.0000001746000000	11.70	1	13
6350	0.0000001740629921	11.71	1	13
6400	0.0000001747156250	11.72	1	13
6450	0.0000001757054264	11.73	1	13
6500	0.0000001754800000	11.74	1	13
6550	0.0000001751847328	11.75	1	13
6600	0.0000001773787879	11.76	1	13
6650	0.0000001771488722	11.77	1	13
6700	0.0000001773940299	11.78	1	13
6750	0.0000001781140741	11.79	1	13
6800	0.0000001780852941	11.80	1	13
6850	0.0000001788700730	11.81	1	13
6900	0.0000001935202899	11.81	1	13
6950	0.0000001791496403	11.82	1	13
7000	0.0000001797500000	11.83	1	13
7050	0.0000001796808511	11.84	1	13
7100	0.0000001807380282	11.85	1	13
7150	0.0000001808307692	11.86	1	13
7200	0.0000001806944444	11.86	1	13
7250	0.0000001809462069	11.87	1	13
7300	0.0000001819342466	11.88	1	13
7350	0.0000001813591837	11.89	1	13
7400	0.0000001820837838	11.89	1	13
7450	0.0000001830120805	11.90	1	13
7500	0.0000001826653333	11.91	1	13
7550	0.0000001830821192	11.92	1	13
7600	0.0000001830763158	11.92	1	13
7650	0.0000001834405229	11.93	1	13
7700	0.0000001831870130	11.94	1	13
7750	0.0000001843148387	11.94	1	13
7800	0.0000001850243590	11.95	1	13
7850	0.0000001838012739	11.96	1	13
7900	0.0000001847189873	11.96	1	13
7950	0.0000001852025157	11.97	1	13
